src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,fwd_iat_min,tot_fwd_pkts,fwd_seg_size_min,target,
192.168.40.20,192.168.40.215,20372,1883,6,3367084.265,0,1,20,0,
192.168.40.20,192.168.40.215,24806,1883,6,7941141.367,0,1,20,0,
192.168.40.20,192.168.40.215,4176,1883,6,8815275.192,0,2,20,0,
192.168.40.20,192.168.40.215,25340,1883,6,7520933.151,0,2,20,0,
192.168.40.215,192.168.40.20,1883,45201,6,10414738.18,0,2,20,0,
192.168.40.215,192.168.40.20,1883,3436,6,7859639.645,0,2,20,0,
192.168.40.20,192.168.40.215,39257,1883,6,6411228.18,0,1,20,0,
192.168.40.20,192.168.40.215,14098,1883,6,8708147.049,0,2,20,0,
192.168.40.20,192.168.40.215,33933,1883,6,2999076.366,0,2,20,0,
192.168.40.20,192.168.40.215,7577,1883,6,6587185.144,0,2,20,0,
192.168.40.20,192.168.40.215,38949,1883,6,8042479.992,0,2,20,0,
192.168.40.20,192.168.40.215,51466,1883,6,10387729.88,0,2,20,0,
192.168.1.28,192.168.40.20,52940,1883,6,15533779.86,0,2,20,0,
192.168.40.20,192.168.40.215,37464,1883,6,7109214.783,0,2,20,0,
192.168.40.215,192.168.40.20,1883,28884,6,8098195.553,0,2,20,0,
192.168.40.215,192.168.40.20,1883,48048,6,2787861.347,0,2,20,0,
192.168.40.215,192.168.40.20,1883,47464,6,4863816.261,0,2,20,0,
192.168.40.20,192.168.40.215,25302,1883,6,2951104.164,0,2,20,0,
192.168.40.20,192.168.40.215,53002,1883,6,9474178.791,0,2,20,0,
192.168.40.215,192.168.40.20,1883,20203,6,9366278.887,0,2,20,0,
192.168.40.20,192.168.40.215,56641,1883,6,5393216.133,0,2,20,0,
192.168.40.215,192.168.40.20,1883,38170,6,4869846.582,0,2,20,0,
192.168.40.20,192.168.40.215,7849,1883,6,6093057.156,0,1,20,0,
192.168.40.20,192.168.40.215,7255,1883,6,10213648.08,0,2,20,0,
192.168.40.20,192.168.40.215,57604,1883,6,1468935.966,0,2,20,0,
192.168.40.215,192.168.40.20,1883,16054,6,3154760.838,0,1,20,0,
192.168.40.215,192.168.40.20,1883,43544,6,7353416.681,0,2,20,0,
192.168.40.215,192.168.40.20,1883,28994,6,9295361.28,0,1,20,0,
192.168.40.20,192.168.40.215,55591,1883,6,6573673.01,0,1,20,0,
192.168.40.20,192.168.40.215,31041,1883,6,4063514.233,0,2,20,0,
192.168.40.20,192.168.40.215,45214,1883,6,4284390.45,0,2,20,0,
192.168.40.215,192.168.40.20,1883,5757,6,6465675.354,0,2,20,0,
192.168.1.110,192.168.40.20,6168,1883,6,21833.65822,0,1,20,0,
192.168.1.161,192.168.40.20,7362,1883,6,15616.89377,0,1,20,0,
192.168.1.102,192.168.40.20,3227,1883,6,15632.39098,0,1,20,0,
192.168.1.165,192.168.40.20,10228,1883,6,15647.64977,0,1,20,0,
192.168.1.47,192.168.40.20,12116,1883,6,14875.65041,0,1,20,0,
192.168.40.20,192.168.40.215,12116,1883,6,14758.34846,0,1,20,0,
192.168.1.179,192.168.40.20,60365,1883,6,12373.92426,0,1,20,0,
192.168.1.218,192.168.40.20,46928,1883,6,12393.23616,0,1,20,0,
192.168.40.20,192.168.40.215,46928,1883,6,12296.91505,0,1,20,0,
192.168.1.12,192.168.40.20,46411,1883,6,7800.340652,0,1,20,0,
192.168.1.194,192.168.40.20,64508,1883,6,12850.28458,0,1,20,0,
192.168.40.20,192.168.40.215,64508,1883,6,12739.41994,0,1,20,0,
192.168.1.118,192.168.40.20,38884,1883,6,8997.440338,0,1,20,0,
192.168.40.20,192.168.40.215,38884,1883,6,8935.928345,0,1,20,0,
192.168.1.204,192.168.40.20,57866,1883,6,12000.32234,0,1,20,0,
192.168.40.20,192.168.40.215,57866,1883,6,11932.13463,0,1,20,0,
192.168.1.130,192.168.40.20,56087,1883,6,17755.27,0,1,20,0,
192.168.40.20,192.168.40.215,56087,1883,6,17718.79196,0,1,20,0,
192.168.1.202,192.168.40.20,54597,1883,6,17774.10507,0,1,20,0,
192.168.40.20,192.168.40.215,54597,1883,6,17700.67215,0,1,20,0,
192.168.1.175,192.168.40.20,13751,1883,6,16896.24786,0,1,20,0,
192.168.40.20,192.168.40.215,13751,1883,6,16828.53699,0,1,20,0,
192.168.1.140,192.168.40.20,8977,1883,6,19466.87698,0,1,20,0,
192.168.40.20,192.168.40.215,8977,1883,6,19389.86778,0,1,20,0,
192.168.1.0,192.168.40.20,7475,1883,6,16351.46141,0,1,20,0,
192.168.40.20,192.168.40.215,7475,1883,6,16228.67584,0,1,20,0,
192.168.1.9,192.168.40.20,29498,1883,6,20746.4695,0,1,20,0,
192.168.1.245,192.168.40.20,37410,1883,6,13955.59311,0,1,20,0,
192.168.1.254,192.168.40.20,21244,1883,6,14138.46016,0,1,20,0,
192.168.40.20,192.168.40.215,21244,1883,6,14050.4837,0,1,20,0,
192.168.1.86,192.168.40.20,57335,1883,6,13916.01563,0,1,20,0,
192.168.1.231,192.168.40.20,35250,1883,6,13927.2213,0,1,20,0,
192.168.40.20,192.168.40.215,35250,1883,6,13807.05833,0,1,20,0,
192.168.1.16,192.168.40.20,18328,1883,6,11356.59218,0,1,20,0,
192.168.40.20,192.168.40.215,18328,1883,6,11236.42921,0,1,20,0,
192.168.1.218,192.168.40.20,58651,1883,6,11636.73401,0,1,20,0,
192.168.40.20,192.168.40.215,58651,1883,6,11535.40611,0,1,20,0,
192.168.1.240,192.168.40.20,21642,1883,6,9759.664536,0,1,20,0,
192.168.40.20,192.168.40.215,21642,1883,6,9687.185287,0,1,20,0,
192.168.1.175,192.168.40.20,59863,1883,6,9768.009186,0,1,20,0,
192.168.40.20,192.168.40.215,59863,1883,6,9651.422501,0,1,20,0,
192.168.1.170,192.168.40.20,60884,1883,6,8613.824844,0,1,20,0,
192.168.40.20,192.168.40.215,60884,1883,6,8527.755737,0,1,20,0,
192.168.1.166,192.168.40.20,2797,1883,6,15357.25594,0,1,20,0,
192.168.40.20,192.168.40.215,2797,1883,6,1156571.627,0,2,20,0,
192.168.1.128,192.168.40.20,37975,1883,6,15665.05432,0,1,20,0,
192.168.40.20,192.168.40.215,37975,1883,6,15568.4948,0,1,20,0,
192.168.1.228,192.168.40.20,23806,1883,6,15677.92892,0,1,20,0,
192.168.40.20,192.168.40.215,23806,1883,6,15553.47443,0,1,20,0,
192.168.1.35,192.168.40.20,49478,1883,6,14518.73779,0,1,20,0,
192.168.40.20,192.168.40.215,49478,1883,6,14480.82924,0,1,20,0,
192.168.1.7,192.168.40.20,60705,1883,6,14533.28133,0,1,20,0,
192.168.40.20,192.168.40.215,60705,1883,6,14460.32524,0,1,20,0,
192.168.1.77,192.168.40.20,44780,1883,6,13165.47394,0,1,20,0,
192.168.40.20,192.168.40.215,44780,1883,6,13115.40604,0,1,20,0,
192.168.1.89,192.168.40.20,9118,1883,6,14295.81642,0,1,20,0,
192.168.40.20,192.168.40.215,9118,1883,6,14264.34517,0,1,20,0,
192.168.1.209,192.168.40.20,2000,1883,6,19817.59071,0,1,20,0,
192.168.40.20,192.168.40.215,2000,1883,6,19742.9657,0,1,20,0,
192.168.1.229,192.168.40.20,64902,1883,6,23376.22643,0,1,20,0,
192.168.40.20,192.168.40.215,64902,1883,6,23291.34941,0,1,20,0,
192.168.1.81,192.168.40.20,49173,1883,6,16729.59328,0,1,20,0,
192.168.1.202,192.168.40.20,13537,1883,6,16740.32211,0,1,20,0,
192.168.40.20,192.168.40.215,13537,1883,6,16647.8157,0,1,20,0,
192.168.1.51,192.168.40.20,24228,1883,6,16255.85556,0,1,20,0,
192.168.40.20,192.168.40.215,24228,1883,6,16177.89268,0,1,20,0,
192.168.1.222,192.168.40.20,60140,1883,6,16267.29965,0,1,20,0,
192.168.40.20,192.168.40.215,60140,1883,6,16155.0045,0,1,20,0,
192.168.1.89,192.168.40.20,7885,1883,6,13937.23488,0,1,20,0,
192.168.40.20,192.168.40.215,7885,1883,6,13899.32632,0,1,20,0,
192.168.1.202,192.168.40.20,12571,1883,6,26358.12759,0,1,20,0,
192.168.40.20,192.168.40.215,12571,1883,6,26181.45943,0,1,20,0,
192.168.1.88,192.168.40.20,53045,1883,6,18068.3136,0,1,20,0,
192.168.40.20,192.168.40.215,53045,1883,6,18014.66942,0,1,20,0,
192.168.1.82,192.168.40.20,13401,1883,6,18144.13071,0,1,20,0,
192.168.40.20,192.168.40.215,13401,1883,6,17992.49649,0,1,20,0,
192.168.1.41,192.168.40.20,42814,1883,6,13548.37418,0,1,20,0,
192.168.40.20,192.168.40.215,42814,1883,6,13375.04387,0,1,20,0,
192.168.1.156,192.168.40.20,59633,1883,6,13926.26762,0,1,20,0,
192.168.40.20,192.168.40.215,59633,1883,6,13821.84029,0,1,20,0,
192.168.1.234,192.168.40.20,35705,1883,6,12120.24689,0,1,20,0,
192.168.40.20,192.168.40.215,35705,1883,6,12071.13266,0,1,20,0,
192.168.1.218,192.168.40.20,4318,1883,6,13470.17288,0,1,20,0,
192.168.40.20,192.168.40.215,4318,1883,6,13268.70918,0,1,20,0,
192.168.1.203,192.168.40.20,25659,1883,6,21985.29243,0,1,20,0,
192.168.40.20,192.168.40.215,25659,1883,6,21867.51366,0,1,20,0,
192.168.1.145,192.168.40.20,18711,1883,6,22010.5648,0,1,20,0,
192.168.1.217,192.168.40.20,39959,1883,6,21243.33382,0,1,20,0,
192.168.40.20,192.168.40.215,39959,1883,6,21174.90768,0,1,20,0,
192.168.1.30,192.168.40.20,11686,1883,6,21254.53949,0,1,20,0,
192.168.40.20,192.168.40.215,11686,1883,6,21152.73476,0,1,20,0,
192.168.1.240,192.168.40.20,25264,1883,6,21302.22321,0,1,20,0,
192.168.40.20,192.168.40.215,25264,1883,6,21097.42165,0,1,20,0,
192.168.1.68,192.168.40.20,63808,1883,6,21114.58778,0,1,20,0,
192.168.40.20,192.168.40.215,63808,1883,6,21024.70398,0,1,20,0,
192.168.1.14,192.168.40.20,33946,1883,6,20848.51265,0,1,20,0,
192.168.40.20,192.168.40.215,33946,1883,6,20717.62085,0,1,20,0,
192.168.1.42,192.168.40.20,34548,1883,6,17477.27394,0,1,20,0,
192.168.40.20,192.168.40.215,34548,1883,6,17430.06706,0,1,20,0,
192.168.1.193,192.168.40.20,53298,1883,6,9314.060211,0,1,20,0,
192.168.40.20,192.168.40.215,53298,1883,6,9237.289429,0,1,20,0,
192.168.1.165,192.168.40.20,35897,1883,6,14663.93471,0,1,20,0,
192.168.40.20,192.168.40.215,35897,1883,6,14462.94785,0,1,20,0,
192.168.1.233,192.168.40.20,48673,1883,6,14679.1935,0,1,20,0,
192.168.40.20,192.168.40.215,48673,1883,6,14447.21222,0,1,20,0,
192.168.1.240,192.168.40.20,6703,1883,6,15159.60693,0,1,20,0,
192.168.40.20,192.168.40.215,6703,1883,6,15005.11169,0,1,20,0,
192.168.1.246,192.168.40.20,46487,1883,6,8680.582047,0,1,20,0,
192.168.1.232,192.168.40.20,36110,1883,6,16043.66302,0,1,20,0,
192.168.1.230,192.168.40.20,50194,1883,6,16067.98172,0,1,20,0,
192.168.40.20,192.168.40.215,50194,1883,6,15913.00964,0,1,20,0,
192.168.1.109,192.168.40.20,14510,1883,6,19295.45403,0,1,20,0,
192.168.40.20,192.168.40.215,14510,1883,6,19166.70799,0,1,20,0,
192.168.1.61,192.168.40.20,11074,1883,6,19044.63768,0,1,20,0,
192.168.40.20,192.168.40.215,11074,1883,6,18878.93677,0,1,20,0,
192.168.1.26,192.168.40.20,59987,1883,6,19076.34735,0,1,20,0,
192.168.40.20,192.168.40.215,59987,1883,6,18857.95593,0,1,20,0,
192.168.1.168,192.168.40.20,11675,1883,6,14410.49576,0,1,20,0,
192.168.40.20,192.168.40.215,11675,1883,6,14349.22218,0,1,20,0,
192.168.1.43,192.168.40.20,55790,1883,6,17235.04066,0,1,20,0,
192.168.40.20,192.168.40.215,55790,1883,6,17139.1964,0,1,20,0,
192.168.1.99,192.168.40.20,37471,1883,6,14378.30925,0,1,20,0,
192.168.40.20,192.168.40.215,37471,1883,6,14292.47856,0,1,20,0,
192.168.1.182,192.168.40.20,10965,1883,6,14881.61087,0,1,20,0,
192.168.40.20,192.168.40.215,10965,1883,6,14789.34288,0,1,20,0,
192.168.1.185,192.168.40.20,41747,1883,6,15049.69597,0,1,20,0,
192.168.40.20,192.168.40.215,41747,1883,6,14961.48109,0,1,20,0,
192.168.1.237,192.168.40.20,18769,1883,6,15062.33215,0,1,20,0,
192.168.40.20,192.168.40.215,18769,1883,6,14940.26184,0,1,20,0,
192.168.1.0,192.168.40.20,52890,1883,6,15073.06099,0,1,20,0,
192.168.40.20,192.168.40.215,52890,1883,6,14847.51701,0,1,20,0,
192.168.1.141,192.168.40.20,23082,1883,6,14858.48427,0,1,20,0,
192.168.40.20,192.168.40.215,23082,1883,6,14797.21069,0,1,20,0,
192.168.1.167,192.168.40.20,33267,1883,6,14259.81522,0,1,20,0,
192.168.40.20,192.168.40.215,33267,1883,6,14165.40146,0,1,20,0,
192.168.1.169,192.168.40.20,23319,1883,6,13948.91739,0,1,20,0,
192.168.40.20,192.168.40.215,23319,1883,6,13877.63023,0,1,20,0,
192.168.1.142,192.168.40.20,62667,1883,6,10787.72545,0,1,20,0,
192.168.40.20,192.168.40.215,62667,1883,6,10745.76378,0,1,20,0,
192.168.1.236,192.168.40.20,26433,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,26433,1883,6,0,0,1,20,0,
192.168.1.240,192.168.40.20,31342,1883,6,12848.37723,0,1,20,0,
192.168.40.20,192.168.40.215,31342,1883,6,12734.17473,0,1,20,0,
192.168.1.90,192.168.40.20,64944,1883,6,12518.88275,0,1,20,0,
192.168.40.20,192.168.40.215,64944,1883,6,12460.4702,0,1,20,0,
192.168.1.150,192.168.40.20,31528,1883,6,320844.4118,0,1,20,0,
192.168.40.20,192.168.40.215,31528,1883,6,320748.5676,0,1,20,0,
192.168.1.227,192.168.40.20,26629,1883,6,320939.064,0,1,20,0,
192.168.40.20,192.168.40.215,26629,1883,6,320725.6794,0,1,20,0,
192.168.1.87,192.168.40.20,2650,1883,6,319906.2347,0,1,20,0,
192.168.40.20,192.168.40.215,2650,1883,6,319732.666,0,1,20,0,
192.168.1.232,192.168.40.20,46741,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,46741,1883,6,0,0,1,20,0,
192.168.1.53,192.168.40.20,14444,1883,6,385513.7825,0,1,20,0,
192.168.40.20,192.168.40.215,14444,1883,6,385341.1674,0,1,20,0,
192.168.1.207,192.168.40.20,42715,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,42715,1883,6,0,0,1,20,0,
192.168.1.24,192.168.40.20,53321,1883,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,22021,6,0,0,1,20,0,
192.168.40.20,192.168.1.35,1883,22021,6,0,0,1,20,0,
192.168.1.114,192.168.40.20,48463,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,48463,1883,6,0,0,1,20,0,
192.168.1.81,192.168.40.20,32644,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,32644,1883,6,0,0,1,20,0,
192.168.1.117,192.168.40.20,13005,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,13005,1883,6,0,0,1,20,0,
192.168.1.164,192.168.40.20,46383,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,46383,1883,6,0,0,1,20,0,
192.168.1.180,192.168.40.20,42847,1883,6,175524.2348,0,1,20,0,
192.168.1.129,192.168.40.20,22281,1883,6,175536.871,0,1,20,0,
192.168.40.20,192.168.40.215,22281,1883,6,175410.2707,0,1,20,0,
192.168.1.90,192.168.40.20,44394,1883,6,175549.0303,0,1,20,0,
192.168.40.20,192.168.40.215,44394,1883,6,175393.1046,0,1,20,0,
192.168.1.213,192.168.40.20,52485,1883,6,175564.5275,0,1,20,0,
192.168.40.20,192.168.40.215,52485,1883,6,175376.1768,0,1,20,0,
192.168.1.179,192.168.40.20,59477,1883,6,175577.879,0,1,20,0,
192.168.40.20,192.168.40.215,59477,1883,6,175359.4875,0,1,20,0,
192.168.1.116,192.168.40.20,19898,1883,6,175591.2304,0,1,20,0,
192.168.40.20,192.168.40.215,19898,1883,6,6119216.919,0,2,20,0,
192.168.1.187,192.168.40.20,47018,1883,6,173585.8917,0,1,20,0,
192.168.40.20,192.168.40.215,47018,1883,6,173550.3674,0,1,20,0,
192.168.1.167,192.168.40.20,9160,1883,6,188734.293,0,1,20,0,
192.168.40.20,192.168.40.215,9160,1883,6,188632.0114,0,1,20,0,
192.168.1.181,192.168.40.20,587,1883,6,188771.4863,0,1,20,0,
192.168.40.20,192.168.40.215,587,1883,6,188614.6069,0,1,20,0,
192.168.1.48,192.168.40.20,34697,1883,6,188788.414,0,1,20,0,
192.168.40.20,192.168.40.215,34697,1883,6,188595.7718,0,1,20,0,
192.168.1.191,192.168.40.20,57074,1883,6,185215.4732,0,1,20,0,
192.168.40.20,192.168.40.215,57074,1883,6,185069.3226,0,1,20,0,
192.168.1.84,192.168.40.20,4467,1883,6,182809.8297,0,1,20,0,
192.168.40.20,192.168.40.215,4467,1883,6,182648.6588,0,1,20,0,
192.168.1.1,192.168.40.20,27305,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,27305,1883,6,0,0,1,20,0,
192.168.1.108,192.168.40.20,26447,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,26447,1883,6,2993300.676,0,1,20,0,
192.168.1.127,192.168.40.20,46430,1883,6,0,0,1,20,0,
192.168.1.46,192.168.40.20,61280,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,61280,1883,6,0,0,1,20,0,
192.168.1.11,192.168.40.20,40479,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,40479,1883,6,0,0,1,20,0,
192.168.1.51,192.168.40.20,25640,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,25640,1883,6,0,0,1,20,0,
192.168.1.125,192.168.40.20,32374,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,32374,1883,6,0,0,1,20,0,
192.168.1.244,192.168.40.20,15879,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,15879,1883,6,0,0,1,20,0,
192.168.1.144,192.168.40.20,59542,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,59542,1883,6,0,0,1,20,0,
192.168.1.97,192.168.40.20,30716,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,30716,1883,6,0,0,1,20,0,
192.168.1.90,192.168.40.20,54323,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,54323,1883,6,0,0,1,20,0,
192.168.1.207,192.168.40.20,42683,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,42683,1883,6,6849767.685,0,2,20,0,
192.168.1.199,192.168.40.20,33973,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,33973,1883,6,0,0,1,20,0,
192.168.1.121,192.168.40.20,39162,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,39162,1883,6,0,0,1,20,0,
192.168.1.137,192.168.40.20,53012,1883,6,0,0,1,20,0,
192.168.1.151,192.168.40.20,1730,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,1730,1883,6,0,0,1,20,0,
192.168.1.117,192.168.40.20,2702,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,2702,1883,6,0,0,1,20,0,
192.168.1.130,192.168.40.20,15122,1883,6,0,0,1,20,0,
192.168.1.253,192.168.40.20,35875,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,35875,1883,6,3929045.916,0,2,20,0,
192.168.1.129,192.168.40.20,34283,1883,6,152337.0743,0,1,20,0,
192.168.40.20,192.168.40.215,34283,1883,6,0,0,1,20,0,
192.168.1.116,192.168.40.20,36504,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,36504,1883,6,0,0,1,20,0,
192.168.1.234,192.168.40.20,9964,1883,6,0,0,1,20,0,
192.168.1.65,192.168.40.20,52504,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,52504,1883,6,0,0,1,20,0,
192.168.1.67,192.168.40.20,39628,1883,6,155494.6899,0,1,20,0,
192.168.40.20,192.168.40.215,39628,1883,6,155324.9359,0,1,20,0,
192.168.1.163,192.168.40.20,18723,1883,6,155521.3928,0,1,20,0,
192.168.40.20,192.168.40.215,18723,1883,6,155306.1008,0,1,20,0,
192.168.1.30,192.168.40.20,18280,1883,6,155537.6053,0,1,20,0,
192.168.40.20,192.168.40.215,18280,1883,6,155286.3121,0,1,20,0,
192.168.1.159,192.168.40.20,17149,1883,6,0,0,1,20,0,
192.168.1.132,192.168.40.20,42917,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,42917,1883,6,0,0,1,20,0,
192.168.1.86,192.168.40.20,58097,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,58097,1883,6,0,0,1,20,0,
192.168.1.104,192.168.40.20,45388,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,45388,1883,6,0,0,1,20,0,
192.168.1.48,192.168.40.20,62920,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,62920,1883,6,0,0,1,20,0,
192.168.1.15,192.168.40.20,3765,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,3765,1883,6,155313.7302,0,1,20,0,
192.168.1.162,192.168.40.20,7651,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,7651,1883,6,0,0,1,20,0,
192.168.1.166,192.168.40.20,17361,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,17361,1883,6,0,0,1,20,0,
192.168.1.19,192.168.40.20,6585,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,6585,1883,6,0,0,1,20,0,
192.168.1.231,192.168.40.20,19008,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,19008,1883,6,0,0,1,20,0,
192.168.1.120,192.168.40.20,16595,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,16595,1883,6,0,0,1,20,0,
192.168.1.219,192.168.40.20,43732,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,43732,1883,6,0,0,1,20,0,
192.168.1.209,192.168.40.20,40898,1883,6,145297.2889,0,1,20,0,
192.168.40.20,192.168.40.215,40898,1883,6,0,0,1,20,0,
192.168.1.16,192.168.40.20,6151,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,6151,1883,6,0,0,1,20,0,
192.168.1.40,192.168.40.20,52871,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,52871,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,2990,1883,6,0,0,1,20,0,
192.168.1.55,192.168.40.20,1227,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,1227,1883,6,0,0,1,20,0,
192.168.1.239,192.168.40.20,44977,1883,6,0,0,1,20,0,
192.168.1.171,192.168.40.20,37481,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,37481,1883,6,0,0,1,20,0,
192.168.1.141,192.168.40.20,5939,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,5939,1883,6,0,0,1,20,0,
192.168.1.140,192.168.40.20,21455,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,21455,1883,6,0,0,1,20,0,
192.168.1.235,192.168.40.20,35801,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,35801,1883,6,0,0,1,20,0,
192.168.1.153,192.168.40.20,5872,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,5872,1883,6,0,0,1,20,0,
192.168.1.56,192.168.40.20,14767,1883,6,0,0,1,20,0,
192.168.1.104,192.168.40.20,16503,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,16503,1883,6,0,0,1,20,0,
192.168.1.39,192.168.40.20,24724,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,24724,1883,6,0,0,1,20,0,
192.168.1.96,192.168.40.20,19492,1883,6,551677.9423,0,1,20,0,
192.168.40.20,192.168.40.215,19492,1883,6,551621.1987,0,1,20,0,
192.168.1.31,192.168.40.20,13883,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,13883,1883,6,0,0,1,20,0,
192.168.1.164,192.168.40.20,42105,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,42105,1883,6,0,0,1,20,0,
192.168.1.62,192.168.40.20,12133,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,12133,1883,6,0,0,1,20,0,
192.168.1.85,192.168.40.20,21517,1883,6,546759.8438,0,1,20,0,
192.168.40.20,192.168.40.215,21517,1883,6,546678.0663,0,1,20,0,
192.168.1.185,192.168.40.20,55523,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,55523,1883,6,546635.8662,0,1,20,0,
192.168.1.199,192.168.40.20,25361,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,25361,1883,6,0,0,1,20,0,
192.168.1.81,192.168.40.20,24602,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,24602,1883,6,0,0,1,20,0,
192.168.1.32,192.168.40.20,58984,1883,6,0,0,1,20,0,
192.168.1.114,192.168.40.20,19264,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,19264,1883,6,0,0,1,20,0,
192.168.1.206,192.168.40.20,6760,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,6760,1883,6,0,0,1,20,0,
192.168.1.194,192.168.40.20,60102,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,60102,1883,6,0,0,1,20,0,
192.168.1.51,192.168.40.20,32660,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,32660,1883,6,0,0,1,20,0,
192.168.1.167,192.168.40.20,6909,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,6909,1883,6,0,0,1,20,0,
192.168.1.114,192.168.40.20,30695,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,30695,1883,6,0,0,1,20,0,
192.168.1.226,192.168.40.20,44800,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,44800,1883,6,0,0,1,20,0,
192.168.1.183,192.168.40.20,51507,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,51507,1883,6,0,0,1,20,0,
192.168.1.247,192.168.40.20,49095,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,49095,1883,6,0,0,1,20,0,
192.168.1.170,192.168.40.20,37695,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,37695,1883,6,0,0,1,20,0,
192.168.1.138,192.168.40.20,23749,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,23749,1883,6,0,0,1,20,0,
192.168.1.18,192.168.40.20,25657,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,25657,1883,6,0,0,1,20,0,
192.168.1.50,192.168.40.20,10190,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,10190,1883,6,0,0,1,20,0,
192.168.1.51,192.168.40.20,50649,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,50649,1883,6,0,0,1,20,0,
192.168.1.133,192.168.40.20,61914,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,61914,1883,6,0,0,1,20,0,
192.168.1.28,192.168.40.20,5989,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,5989,1883,6,0,0,1,20,0,
192.168.1.190,192.168.40.20,42932,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,42932,1883,6,0,0,1,20,0,
192.168.1.151,192.168.40.20,39817,1883,6,0,0,1,20,0,
